Country,Level,Branch,Department,Name,State,Issues,URL,Table No,Table Rows,Link Column,Party Column,Term Start Column,Term End Column,District,Dynamic Parse,Read columns right to left,Find Date,Parse Rowspan,Rep Link,Party Link,Notes,Alt Link
United States of America,State,Executive,Statewide Elected Official,Governor,Connecticut,,https://en.wikipedia.org/wiki/List_of_governors_of_Connecticut,2,3,3,5,4,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Secretary of State,Connecticut,,https://en.wikipedia.org/wiki/Secretary_of_the_State_of_Connecticut,2,3,1,0,2,2,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Colony,
United States of America,State,Executive,Statewide Elected Official,Secretary of State,Connecticut,,https://en.wikipedia.org/wiki/Secretary_of_the_State_of_Connecticut,3,3,2,4,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Connecticut,,https://en.wikipedia.org/wiki/Connecticut_Attorney_General,2,3,2,4,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Treasurer,Connecticut,,https://en.wikipedia.org/wiki/Connecticut_State_Treasurer,2,3,2,5,3,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Comptroller,Connecticut,,https://en.wikipedia.org/wiki/Connecticut_State_Comptroller,2,3,1,3,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Dakota Territory,,https://en.wikipedia.org/wiki/List_of_governors_of_Dakota_Territory,1,3,2,0,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Delaware,,https://en.wikipedia.org/wiki/List_of_governors_of_Delaware,2,3,2,4,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Delaware,,https://en.wikipedia.org/wiki/Attorney_General_of_Delaware,2,3,3,5,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Insurance Commissioners,Delaware,,https://en.wikipedia.org/wiki/Delaware_Department_of_Insurance,2,3,1,2,4,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Delaware,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Delaware,3,3,2,6,3,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,Territory,Executive,Statewide Elected Official,Mayor,District of Columbia,,"https://en.wikipedia.org/wiki/List_of_mayors_of_Washington,_D.C.",5,3,3,7,4,5,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Commissioners of the Federal City,
United States of America,Territory,Executive,Statewide Elected Official,Mayor,District of Columbia,,"https://en.wikipedia.org/wiki/List_of_mayors_of_Washington,_D.C.",6,3,2,5,3,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Mayors of the City of Washington,
United States of America,Territory,Executive,Statewide Elected Official,Mayor,District of Columbia,,"https://en.wikipedia.org/wiki/List_of_mayors_of_Washington,_D.C.",7,3,3,0,4,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Mayors of Georgetown,
United States of America,Territory,Executive,Statewide Elected Official,Mayor,District of Columbia,,"https://en.wikipedia.org/wiki/List_of_mayors_of_Washington,_D.C.",8,3,5,8,6,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Governors of the District of Columbia,
United States of America,Territory,Executive,Statewide Elected Official,Mayor,District of Columbia,,"https://en.wikipedia.org/wiki/List_of_mayors_of_Washington,_D.C.",9,3,5,8,6,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Commissioners of the District of Columbia ,
United States of America,Territory,Executive,Statewide Elected Official,Mayor,District of Columbia,,"https://en.wikipedia.org/wiki/List_of_mayors_of_Washington,_D.C.",10,3,5,8,6,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Presidents of the Board of Commissioners ,
United States of America,Territory,Executive,Statewide Elected Official,Mayor,District of Columbia,,"https://en.wikipedia.org/wiki/List_of_mayors_of_Washington,_D.C.",11,3,3,6,4,5,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Mayor-Commissioner,
United States of America,Territory,Executive,Statewide Elected Official,Mayor,District of Columbia,,"https://en.wikipedia.org/wiki/List_of_mayors_of_Washington,_D.C.",12,3,3,5,4,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Mayor,
United States of America,Territory,Executive,Statewide Elected Official,Attorney General,District of Columbia,,https://en.wikipedia.org/wiki/Attorney_General_for_the_District_of_Columbia,8,3,3,0,4,5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governors of the Territory of Florida,Florida,,https://en.wikipedia.org/wiki/List_of_governors_of_Florida,3,3,2,0,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Florida,,https://en.wikipedia.org/wiki/List_of_governors_of_Florida,4,3,2,4,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Florida,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Florida,2,3,1,5,3,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Florida,,https://en.wikipedia.org/wiki/Florida_Attorney_General,3,3,3,5,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Chief Financial Officer,Florida,,https://en.wikipedia.org/wiki/Chief_Financial_Officer_of_Florida,3,3,3,5,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Florida commissioners of agriculture,Florida,,https://en.wikipedia.org/wiki/Florida_Commissioner_of_Agriculture,3,3,3,5,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Georgia,,https://en.wikipedia.org/wiki/List_of_governors_of_Georgia,1,3,2,4,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Secretary of State,Georgia,,https://en.wikipedia.org/wiki/Georgia_Secretary_of_State,2,3,3,4,5,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Georgia,,https://en.wikipedia.org/wiki/Attorney_General_of_Georgia,2,3,3,0,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Georgia,,https://en.wikipedia.org/wiki/Attorney_General_of_Georgia,3,3,3,5,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Commissioner of Agriculture,Georgia,,https://en.wikipedia.org/wiki/Georgia_Department_of_Agriculture,1,3,2,4,3,3,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Guam,,https://en.wikipedia.org/wiki/List_of_governors_of_Guam,10,3,2,4,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,Territory,Executive,Statewide Elected Official,Lieutenant Governor,Guam,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Guam,3,3,3,6,4,5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,Territory,Executive,Statewide Elected Official,Attorney General,Guam,,https://en.wikipedia.org/wiki/Attorney_General_of_Guam,1,3,3,0,4,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governors of the Territory of Hawaii,Hawaii,,https://en.wikipedia.org/wiki/List_of_governors_of_Hawaii,2,3,2,0,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Hawaii,,https://en.wikipedia.org/wiki/List_of_governors_of_Hawaii,3,3,2,4,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Hawaii,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Hawaii,3,3,3,6,4,5,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Hawaii,,https://en.wikipedia.org/wiki/Attorney_General_of_Hawaii,3,3,1,0,3,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Hawaii,,https://en.wikipedia.org/wiki/Attorney_General_of_Hawaii,4,3,1,0,3,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Hawaii,,https://en.wikipedia.org/wiki/Attorney_General_of_Hawaii,5,3,1,0,3,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Hawaii,,https://en.wikipedia.org/wiki/Attorney_General_of_Hawaii,6,3,1,0,2,2,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governors of Idaho Territory,Idaho,,https://en.wikipedia.org/wiki/List_of_governors_of_Idaho,2,3,2,0,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Idaho,,https://en.wikipedia.org/wiki/List_of_governors_of_Idaho,3,3,2,4,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governors of Illinois Territory,Illinois,,https://en.wikipedia.org/wiki/List_of_governors_of_Illinois,2,3,2,0,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Illinois,,https://en.wikipedia.org/wiki/List_of_governors_of_Illinois,3,3,2,4,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Illinois,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Illinois,2,3,3,4,5,6,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Secretary of State,Illinois,,https://en.wikipedia.org/wiki/Illinois_Secretary_of_State,2,3,3,5,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Illinois,,https://en.wikipedia.org/wiki/Illinois_Attorney_General,2,3,3,4,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Treasurer,Illinois,,https://en.wikipedia.org/wiki/Illinois_Treasurer,2,3,3,4,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Auditors of Public Accounts,Illinois,,https://en.wikipedia.org/wiki/Illinois_Comptroller,2,3,3,5,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Territory,
United States of America,State,Executive,Statewide Elected Official,Auditors of Public Accounts,Illinois,,https://en.wikipedia.org/wiki/Illinois_Comptroller,3,3,3,4,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Comptroller,Illinois,,https://en.wikipedia.org/wiki/Illinois_Comptroller,4,3,3,4,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Governors of Indiana Territory,Indiana,,https://en.wikipedia.org/wiki/List_of_governors_of_Indiana,1,3,2,0,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Indiana,,https://en.wikipedia.org/wiki/List_of_governors_of_Indiana,2,3,2,4,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Indiana,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Indiana,2,3,3,6,4,5,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Secretary of State,Indiana,,https://en.wikipedia.org/wiki/Secretary_of_State_of_Indiana,2,3,2,5,3,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Territory,
United States of America,State,Executive,Statewide Elected Official,Secretary of State,Indiana,,https://en.wikipedia.org/wiki/Secretary_of_State_of_Indiana,3,3,3,6,4,5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Indiana,,https://en.wikipedia.org/wiki/Indiana_Attorney_General,2,3,2,0,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Territory,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Indiana,,https://en.wikipedia.org/wiki/Indiana_Attorney_General,3,3,2,3,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Treasurer,Indiana,,https://en.wikipedia.org/wiki/Indiana_State_Treasurer,2,3,2,5,3,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Territory,
United States of America,State,Executive,Statewide Elected Official,Treasurer,Indiana,,https://en.wikipedia.org/wiki/Indiana_State_Treasurer,3,3,2,5,3,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Auditor,Indiana,,https://en.wikipedia.org/wiki/Indiana_State_Auditor,2,3,2,5,3,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Territory,
United States of America,State,Executive,Statewide Elected Official,Auditor,Indiana,,https://en.wikipedia.org/wiki/Indiana_State_Auditor,3,3,2,5,3,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Governors of Iowa Territory,Iowa,,https://en.wikipedia.org/wiki/List_of_governors_of_Iowa,2,3,2,0,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Iowa,,https://en.wikipedia.org/wiki/List_of_governors_of_Iowa,3,3,3,5,4,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Secretary of State,Iowa,,https://en.wikipedia.org/wiki/Secretary_of_State_of_Iowa,2,3,3,6,4,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Iowa,,https://en.wikipedia.org/wiki/Attorney_General_of_Iowa,2,3,3,6,4,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Treasurer,Iowa,,https://en.wikipedia.org/wiki/Treasurer_of_Iowa,2,3,3,2,4,5,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Auditor of State,Iowa,,https://en.wikipedia.org/wiki/Iowa_Auditor_of_State,2,3,2,5,3,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Secretary of Agriculture and Land Stewardship,Iowa,,https://en.wikipedia.org/wiki/Secretary_of_Agriculture_of_Iowa,2,3,3,6,4,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Iowa,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Indiana,2,3,2,5,4,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Governors of Kansa Territory,Kansas,,https://en.wikipedia.org/wiki/List_of_governors_of_Kansas,2,3,2,0,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Kansas,,https://en.wikipedia.org/wiki/List_of_governors_of_Kansas,3,3,2,4,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Kentucky,,https://en.wikipedia.org/wiki/List_of_governors_of_Kentucky,1,3,2,4,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Secretary of State,Kentucky,,https://en.wikipedia.org/wiki/Secretary_of_State_of_Kentucky,2,3,3,5,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Kentucky,,https://en.wikipedia.org/wiki/Attorney_General_of_Kentucky,2,3,3,4,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Treasurer,Kentucky,,https://en.wikipedia.org/wiki/Kentucky_State_Treasurer,2,3,3,4,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Kentucky,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Kentucky,3,3,3,4,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Louisiana,,https://en.wikipedia.org/wiki/List_of_governors_of_Louisiana,2,3,2,4,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Louisiana,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Louisiana,3,3,2,6,4,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Louisiana,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Louisiana,4,3,2,6,4,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Louisiana,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Louisiana,5,3,2,6,4,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Louisiana,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Louisiana,6,3,2,6,4,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Secretary of State,Louisiana,,https://en.wikipedia.org/wiki/Secretary_of_State_of_Louisiana,3,3,3,4,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Louisiana,,https://en.wikipedia.org/wiki/List_of_attorneys_general_of_Louisiana,2,3,3,4,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Maine,,https://en.wikipedia.org/wiki/List_of_governors_of_Maine,1,3,2,4,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Maryland,,https://en.wikipedia.org/wiki/List_of_governors_of_Maryland,1,3,2,4,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Maryland,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Maryland,3,3,3,5,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Merge 1864+1867 constitution,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Maryland,,https://en.wikipedia.org/wiki/Attorney_General_of_Maryland,2,3,2,5,3,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Maryland,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Maryland,4,3,3,6,4,5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Merge 1864+1867 constitution,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Minnesota,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Minnesota,3,3,3,7,4,5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Secretary of State,Minnesota,,https://en.wikipedia.org/wiki/Minnesota_Secretary_of_State,3,3,2,5,3,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Territory,
United States of America,State,Executive,Statewide Elected Official,Secretary of State,Minnesota,,https://en.wikipedia.org/wiki/Minnesota_Secretary_of_State,4,3,3,6,4,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Minnesota,,https://en.wikipedia.org/wiki/Attorney_General_of_Minnesota,2,2,2,5,3,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Territory,
United States of America,State,Executive,Statewide Elected Official,Auditor,Minnesota,,https://en.wikipedia.org/wiki/Minnesota_State_Auditor,4,3,2,4,3,3,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Auditor,Minnesota,,https://en.wikipedia.org/wiki/Minnesota_State_Auditor,3,3,1,4,2,3,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Territory,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Minnesota,,https://en.wikipedia.org/wiki/Attorney_General_of_Minnesota,4,2,3,5,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Governor,Massachusetts,,https://en.wikipedia.org/wiki/Governor_of_Massachusetts,4,3,3,5,4,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Massachusetts,,https://en.wikipedia.org/wiki/Massachusetts_Attorney_General,2,3,2,0,3,3,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Colony,
United States of America,State,Executive,Statewide Elected Official,Attorney General,Massachusetts,,https://en.wikipedia.org/wiki/Massachusetts_Attorney_General,3,3,2,6,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,Treasurer and Receiver-General,Massachusetts,,https://en.wikipedia.org/wiki/Treasurer_and_Receiver-General_of_Massachusetts,2,3,2,3,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Auditor,Massachusetts,,https://en.wikipedia.org/wiki/Massachusetts_State_Auditor,2,3,2,5,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Lieutenant Governor,Massachusetts,,https://en.wikipedia.org/wiki/Lieutenant_Governor_of_Massachusetts,2,3,3,5,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,State,Executive,Statewide Elected Official,ecretary of the Commonwealth,Massachusetts,,https://en.wikipedia.org/wiki/Secretary_of_the_Commonwealth_of_Massachusetts,2,3,2,3,4,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,
United States of America,State,Executive,Statewide Elected Official,Governors of Michigan Territory,Michigan,,https://en.wikipedia.org/wiki/List_of_governors_of_Michigan,2,3,2,0,3,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
